Monero 'Wolfram Warptangent' (v0.10.0.0-34fcfcd)
Logging at log level 2 to /home/athan/dev/moneybit/hmonero/foo.log
2016-Oct-27 05:45:06.260806 Loading wallet...
2016-Oct-27 05:45:06.294075 Loaded wallet keys file, with public address: 48aPXdzu2Qt1KVVuPUunjeVTm6zf6Vg3kf38VhSCunCzQjWBzH3rpJjSwDgnE8ocJWYGeEqhEoBWqeoVwbyYs3se6cGdjTx
2016-Oct-27 05:45:06.409713 Trying to decrypt cache data
2016-Oct-27 05:45:07.848549 Block is already in blockchain: 0f65eb9f364716c55251f16afa49b1926102bdf22f45fa7de9b4e11dbd6a883d
2016-Oct-27 05:45:08.933629 Processed block: <9c9c81e73e13f6112c7f1884a472a7c824da0b3d7bec734978b8fe69f174a33a>, height 1166582, 14(0/14)ms
2016-Oct-27 05:45:08.934080 Processed block: <ad9c8e4b5c63f3bcebda7992158b78f487cb22aafb360ee21cf6921503b71951>, height 1166583, 0(0/0)ms
2016-Oct-27 05:45:08.934325 Processed block: <65fe4a7daeb14c5d51db734869d23512caa1d3ab9978fe3b432d7559a727c85c>, height 1166584, 0(0/0)ms
2016-Oct-27 05:45:08.935570 Processed block: <55f29f6d0b3d0bb56b08ea7020cd3488cf61b681e244a324bcf60503b0c5ef80>, height 1166585, 1(0/1)ms
2016-Oct-27 05:45:08.935817 Processed block: <f3ba06267a25e554880d1b4c35c7cd35c9af9326e9d284b27c7a7f336a9a5558>, height 1166586, 1(1/0)ms
2016-Oct-27 05:45:08.949877 Processed block: <e1dadf762c4d90fb374950a819b6d16235e80ade880ac9d72d529a66b44353f8>, height 1166587, 14(0/14)ms
2016-Oct-27 05:45:08.955098 Processed block: <0400cf5799e961ffdaa39856c685ae78cce2fdd3104d446ed6952f24145e0e55>, height 1166588, 5(0/5)ms
2016-Oct-27 05:45:08.956534 Processed block: <ebfda78cabd7ede8ed2040b0cc04fef857429fb88d7979eb2b227d4dc88d5df3>, height 1166589, 1(0/1)ms
2016-Oct-27 05:45:08.956786 Processed block: <b2dabe166708c4d4fe09d7673c67a83f393f9fc2f9cb3c9eda2835d2acb3cff1>, height 1166590, 1(1/0)ms
2016-Oct-27 05:45:08.957160 Processed block: <b8dbfde724cf8e061370e2bd49724b9f55daa34a93de7354b1f0e29875690f57>, height 1166591, 0(0/0)ms
2016-Oct-27 05:45:08.958675 Processed block: <1eeecf753002b0c25dbb4c7946fc9e0249c7ed5f580533b735844f2aeb42793b>, height 1166592, 2(0/2)ms
2016-Oct-27 05:45:08.981812 Processed block: <ed440f6b01c33c1e18d058de9c93463268491b26cf6e1a835b3187146430dd6d>, height 1166593, 23(0/23)ms
2016-Oct-27 05:45:08.982090 Processed block: <2648544957cfe3e1736821e8c15090ec9d8e3b7a7fd82631c9f1f00f26669c9f>, height 1166594, 0(0/0)ms
2016-Oct-27 05:45:08.982478 Processed block: <9674951e8fcccaa024caff91411e2b957f7e32395e03b263da00405e60f9174d>, height 1166595, 0(0/0)ms
2016-Oct-27 05:45:08.983565 Processed block: <0188eee4ecb495a3fe2e6a2fdf73d33b3f52009af7b614aa3f18e497576caaee>, height 1166596, 1(1/0)ms
2016-Oct-27 05:45:08.983815 Processed block: <3ab04efaa7a0bc78be0f8d9f350cbd4e77bcf58fac53407581bb010df37e73af>, height 1166597, 1(1/0)ms
2016-Oct-27 05:45:08.987481 Processed block: <08d0a12e87e3d43f1117fa9bd573bbb79bc423d4270ef31f2254c2417ca8fb0a>, height 1166598, 3(0/3)ms
2016-Oct-27 05:45:09.001208 Processed block: <4c82b8ec2af002344fc65eed72c1450c78b8bb7b37693ca4bda1546c8a3ffc7f>, height 1166599, 13(0/13)ms
2016-Oct-27 05:45:09.001510 Processed block: <ffd331b2393c03f85a5c3fd024730d4aa4fc36d78d92242a271f84c8570551c6>, height 1166600, 0(0/0)ms
2016-Oct-27 05:45:09.001820 Processed block: <d88ae36625fba312db817cd73b0527ebec51a6c32730d2a07b0184b4b46cc4da>, height 1166601, 1(1/0)ms
2016-Oct-27 05:45:09.002079 Processed block: <bc30c1a0c8aae00b2e9557489d8c98b630c094bb810a25eca10d06177fa2f2bf>, height 1166602, 0(0/0)ms
2016-Oct-27 05:45:09.015944 Processed block: <f867c2eae8e34a012c1ba5839e5a2a19cd5768aab22af233a06c998baaf56032>, height 1166603, 14(0/14)ms
2016-Oct-27 05:45:09.021326 Processed block: <3aa4a6967ef5235abed128bfcaad901df58bd3a5a93d41c9a574c3822f8bc171>, height 1166604, 5(0/5)ms
2016-Oct-27 05:45:09.024857 Processed block: <50a9c78b8877d4093e501f321390e21c53a2078bd6ee8e675513fece2eb94f09>, height 1166605, 4(0/4)ms
2016-Oct-27 05:45:09.030834 Processed block: <c7f757356e5b48dc95d8eec0e13820dc499d377faed52daf9d41347cbf6c6718>, height 1166606, 6(0/6)ms
2016-Oct-27 05:45:09.031180 Processed block: <2ab97f887e3592f216986252425dba18460c137f18bb5a3c049ece30742596e2>, height 1166607, 0(0/0)ms
2016-Oct-27 05:45:09.031426 Processed block: <df39436bf321816458988acdb369fa63a44579157b700e201c4bd837beaab596>, height 1166608, 0(0/0)ms
2016-Oct-27 05:45:09.034405 Processed block: <5c70eba23fc4eaa0dc5a6ed86ddd8c89572af7ccff45e79a7671ef91970a438f>, height 1166609, 3(1/2)ms
2016-Oct-27 05:45:09.039665 Processed block: <88b8aef3730af935ad9744c9b1b16286f978570da1f4b76731bfb852361fdbb6>, height 1166610, 6(1/5)ms
2016-Oct-27 05:45:09.046817 Processed block: <e1ef507bb0839b5dd534f685adb4c0cfabc8ff069cac8441f214477f51aa5843>, height 1166611, 7(0/7)ms
2016-Oct-27 05:45:09.049966 Processed block: <9952d94deffa34721152d2cce78fccefff8b8e1d6e270a4cd5aa903ce26a7d30>, height 1166612, 3(0/3)ms
2016-Oct-27 05:45:09.054520 Processed block: <93045d1f709f29c68d6d0cf852976bdbea8ccdfcbdbe973f6dbd458ecd45dc78>, height 1166613, 4(0/4)ms
2016-Oct-27 05:45:09.055459 Processed block: <6c47287fed61bc6f1247bdef61a2b97fd069d43705de6a264044d9a92b5948a5>, height 1166614, 1(1/0)ms
2016-Oct-27 05:45:09.062011 Processed block: <0bf9bc094eed46f7506fca233a6cf9048ceeafcf85a62bfc464bcf297bfbb529>, height 1166615, 7(1/6)ms
2016-Oct-27 05:45:09.064362 Processed block: <b650442e8f4b49cc01590606085d71f25366ab26bf957490a770dee1149938d8>, height 1166616, 2(0/2)ms
2016-Oct-27 05:45:09.066135 Processed block: <921354f8af60f5ff56afd8ba62638b1721da986231d82d04835cf65d8205262b>, height 1166617, 2(1/1)ms
2016-Oct-27 05:45:09.072073 Processed block: <096f1744b05f235e0684c483fb867bee8495ca8c042cee6e619ae2e176ce4f2a>, height 1166618, 6(0/6)ms
2016-Oct-27 05:45:09.072424 Processed block: <dfc1907663a5dfe0be02b90ff2320ea520e8369cf8a5627da5141d2bea1eec3f>, height 1166619, 0(0/0)ms
2016-Oct-27 05:45:09.076262 Processed block: <33975c8b8bd94f3857c8a55c0ecd446dc6b0ae656eb57db10e5cad0eace957e8>, height 1166620, 4(1/3)ms
2016-Oct-27 05:45:09.083974 Processed block: <34995e599933053ce443892d82d0ec3bd5516497abee417fe3f44599987ff4e9>, height 1166621, 8(0/8)ms
2016-Oct-27 05:45:09.084225 Processed block: <a4a9ecae610afc8db4eb59f83e52b25b9e1c12b51b567a6ce166d3ea4f0485d7>, height 1166622, 0(0/0)ms
2016-Oct-27 05:45:09.085011 Processed block: <19706a9c49e4ebcbc7d0ce99590231d4f1da4167d527eac297df417f4a2951d4>, height 1166623, 1(0/1)ms
2016-Oct-27 05:45:09.085451 Block is already in blockchain: 34995e599933053ce443892d82d0ec3bd5516497abee417fe3f44599987ff4e9
2016-Oct-27 05:45:09.085467 Block is already in blockchain: a4a9ecae610afc8db4eb59f83e52b25b9e1c12b51b567a6ce166d3ea4f0485d7
2016-Oct-27 05:45:09.085476 Block is already in blockchain: 19706a9c49e4ebcbc7d0ce99590231d4f1da4167d527eac297df417f4a2951d4
2016-Oct-27 05:45:09.545835 Found new pool tx: <01042146f6eca30343612205aac53b4dd4b575fcef5e5b6c472f550f1ce7a8a6>
2016-Oct-27 05:45:09.793482 Found new pool tx: <68e5d56fd5442a37b68991a7d3ef53ff6f680cb4349b084cbedd007a42b2daf9>
2016-Oct-27 05:45:10.002968 Refresh done, blocks received: 352, balance: 1.820000000000, unlocked: 1.820000000000
2016-Oct-27 05:45:10.003096 Loaded ok
2016-Oct-27 05:45:10.003518 Binding on 127.0.0.1:18082
2016-Oct-27 05:45:10.003842 Starting wallet rpc server
2016-Oct-27 05:45:10.003920 Run net_service loop( 1 threads)...
2016-Oct-27 05:45:29.307176 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:45:29.307233 [RPC0]/json_rpc[getbalance] processed with 0/0/0ms
2016-Oct-27 05:45:29.307795 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:45:29.307845 [RPC0]/json_rpc[getaddress] processed with 0/0/0ms
2016-Oct-27 05:45:29.346364 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:45:29.346406 [RPC0]/json_rpc[getheight] processed with 0/0/0ms
2016-Oct-27 05:45:29.387968 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:45:29.870191 [RPC0]Using v2 rules
2016-Oct-27 05:45:30.391108 [RPC0]Using v3 rules
2016-Oct-27 05:45:30.910071 [RPC0]Not using v5 rules
2016-Oct-27 05:48:13.343612 [RPC0]/json_rpc[sweep_dust] processed with 0/163955/1ms
2016-Oct-27 05:48:13.521540 [RPC0]Block is already in blockchain: 19706a9c49e4ebcbc7d0ce99590231d4f1da4167d527eac297df417f4a2951d4
2016-Oct-27 05:48:13.961653 [RPC0]Found new pool tx: <2ec3c222ddc2a92e272b9d3a9dd4c6dc52b02c0d83aa01f5a03797a1767ab032>
2016-Oct-27 05:48:14.196729 [RPC0]Found new pool tx: <612b6a31c6ab6fdc282efb91378a12b14d01d9270ceaffd71ad823d37d51f567>
2016-Oct-27 05:48:14.436216 [RPC0]Found new pool tx: <f56d37b59c36ce94d6333acf4b21e0c646170a914a105942fabf25e8cea19b42>
2016-Oct-27 05:48:14.663134 [RPC0]Found new pool tx: <4d08505aedf58f8559c1ebce4df3e2f9cb8c499fe1d9efe116f73056e44d089b>
2016-Oct-27 05:48:14.893417 [RPC0]Found new pool tx: <241443f3fcdd2537c9d4d6c5764d40fa81bf5507819f358642751bcf24cc15dd>
2016-Oct-27 05:48:15.114260 [RPC0]Found new pool tx: <841af01aaea360a13e8fedbdb243ad52845c3b22b79089c6ebdb2d4b4f45c7d1>
2016-Oct-27 05:48:15.329556 [RPC0]Found new pool tx: <adf845502d6fe063a3d9fa7ca9458c8a5eb5138ccaa31b77406745ec772a3ace>
2016-Oct-27 05:48:15.549551 [RPC0]Found new pool tx: <01042146f6eca30343612205aac53b4dd4b575fcef5e5b6c472f550f1ce7a8a6>
2016-Oct-27 05:48:15.764249 [RPC0]Found new pool tx: <68e5d56fd5442a37b68991a7d3ef53ff6f680cb4349b084cbedd007a42b2daf9>
2016-Oct-27 05:48:15.983334 [RPC0]Refresh done, blocks received: 0, balance: 1.820000000000, unlocked: 1.820000000000
2016-Oct-27 05:48:15.994203 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:15.996866 [RPC0]/json_rpc[query_key] processed with 0/3/0ms
2016-Oct-27 05:48:16.035645 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:16.036878 [RPC0]/json_rpc[incoming_transfers] processed with 0/0/1ms
2016-Oct-27 05:48:16.077734 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:16.077997 [RPC0]/json_rpc[make_integrated_address] processed with 0/0/0ms
2016-Oct-27 05:48:16.120030 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:16.416268 [RPC0]/json_rpc[store] processed with 0/296/0ms
2016-Oct-27 05:48:16.455855 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:16.456155 [RPC0]/json_rpc[get_payments] processed with 0/0/0ms
2016-Oct-27 05:48:16.496046 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:16.496338 [RPC0]/json_rpc[get_payments] processed with 0/0/0ms
2016-Oct-27 05:48:16.535529 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:16.535919 [RPC0]/json_rpc[get_bulk_payments] processed with 0/0/0ms
2016-Oct-27 05:48:16.575874 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:16.576346 [RPC0]/json_rpc[split_integrated_address] processed with 0/0/0ms
2016-Oct-27 05:48:16.616025 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:17.140417 [RPC0]Using v2 rules
2016-Oct-27 05:48:17.140562 [RPC0]Requested mixin 1 too low for hard fork 2, using 2
2016-Oct-27 05:48:17.659479 [RPC0]Using v2 rules
2016-Oct-27 05:48:18.188463 [RPC0]Not using v4 rules
2016-Oct-27 05:48:18.710501 [RPC0]Using v3 rules
2016-Oct-27 05:48:18.710643 [RPC0]transfer: adding 0.001000000000, for a total of 0.001000000000
2016-Oct-27 05:48:18.710703 [RPC0]Starting with 10 non-dust outputs and 0 dust outputs
2016-Oct-27 05:48:18.710788 [RPC0]Picking output 21, amount 0.600000000000
2016-Oct-27 05:48:18.710889 [RPC0]We can fully pay 48iZ4NPuYsTfZEiYYXzKbTeZotimqEsfUB2LgykPAksdHkz4daHT46ZFsnkwRygxu2KR3KmkhpLvNQMtszjC3TsVFMLSNwK for 0.001000000000
2016-Oct-27 05:48:18.710940 [RPC0]Considering whether to create a tx now, 1 inputs, tx limit 74400
2016-Oct-27 05:48:18.710982 [RPC0]Trying to create a tx now, with 1 destinations and 1 outputs
2016-Oct-27 05:48:19.241498 [RPC0]Using v2 rules
2016-Oct-27 05:48:19.241722 [RPC0]transfer: starting with fee 0.000000000000
2016-Oct-27 05:48:19.241797 [RPC0]transfer: adding 0.001000000000, for a total of 0.001000000000
2016-Oct-27 05:48:19.241872 [RPC0]wanted 0.001000000000, found 0.600000000000, fee 0.000000000000
2016-Oct-27 05:48:19.241930 [RPC0]fake_outputs_count: 2
2016-Oct-27 05:48:19.519407 [RPC0]base_requested_outputs_count: 5
2016-Oct-27 05:48:19.519553 [RPC0]Found 0.600000000000: 43177504 total, 2457689 unlocked, 0 recent
2016-Oct-27 05:48:19.519609 [RPC0]2457689 outputs of size 0.600000000000
2016-Oct-27 05:48:19.519659 [RPC0]Using 0 recent outputs
2016-Oct-27 05:48:19.519720 [RPC0]picking 1728406 as triangular
2016-Oct-27 05:48:19.519793 [RPC0]picking 1049479 as triangular
2016-Oct-27 05:48:19.519844 [RPC0]picking 2306645 as triangular
2016-Oct-27 05:48:19.519892 [RPC0]picking 794774 as triangular
2016-Oct-27 05:48:19.519944 [RPC0]asking for output 611333 for 0.600000000000
2016-Oct-27 05:48:19.519998 [RPC0]asking for output 794774 for 0.600000000000
2016-Oct-27 05:48:19.520037 [RPC0]asking for output 1049479 for 0.600000000000
2016-Oct-27 05:48:19.520078 [RPC0]asking for output 1728406 for 0.600000000000
2016-Oct-27 05:48:19.520117 [RPC0]asking for output 2306645 for 0.600000000000
2016-Oct-27 05:48:19.692633 [RPC0]Failed to invoke http request to  http://node.moneybit.science:18081/get_outs.bin
2016-Oct-27 05:48:19.692773 [RPC0]ERROR /home/athan/dev/monero/src/wallet/wallet2.cpp:2993 !r. THROW EXCEPTION: error::no_connection_to_daemon
2016-Oct-27 05:48:19.692881 [RPC0]/home/athan/dev/monero/src/wallet/wallet2.cpp:2993:N5tools5error23no_connection_to_daemonE: no connection to daemon, request = get_outs.bin
2016-Oct-27 05:48:19.692974 [RPC0]Exception: tools::error::no_connection_to_daemon
2016-Oct-27 05:48:19.693025 [RPC0]Unwinded call stack:
2016-Oct-27 05:48:19.694257 [RPC0]     1                  0x584890 __cxa_throw + 0x70
2016-Oct-27 05:48:19.696399 [RPC0]     2                  0x660b5b void tools::error::throw_wallet_ex<tools::error::no_connection_to_daemon, char [14]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [14]) [clone .constprop.975] + 0x17b
2016-Oct-27 05:48:19.697989 [RPC0]     3                  0x480eba void tools::wallet2::get_outs<std::tuple<unsigned long, crypto::public_key, rct::key> >(std::vector<std::vector<std::tuple<unsigned long, crypto::public_key, rct::key>, std::allocator<std::tuple<unsigned long, crypto::public_key, rct::key> > >, std::allocator<std::vector<std::tuple<unsigned long, crypto::public_key, rct::key>, std::allocator<std::tuple<unsigned long, crypto::public_key, rct::key> > > > >&, std::__cxx11::list<unsigned long, std::allocator<unsigned long> > const&, unsigned long) [clone .constprop.623] + 0x2868
2016-Oct-27 05:48:19.698918 [RPC0]     4                  0x67a9e0 void tools::wallet2::transfer_selected<void (*)(std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> > const&, cryptonote::tx_destination_entry const&, unsigned long, std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >&, std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >&)>(std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> > const&, std::__cxx11::list<unsigned long, std::allocator<unsigned long> >, unsigned long, unsigned long, unsigned long, std::vector<unsigned char, std::allocator<unsigned char> > const&, void (*)(std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> > const&, cryptonote::tx_destination_entry const&, unsigned long, std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >&, std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >&), tools::tx_dust_policy const&, cryptonote::transaction&, tools::wallet2::pending_tx&) [clone .constprop.622] + 0xa90
2016-Oct-27 05:48:19.699769 [RPC0]     5                  0x4f7605 tools::wallet2::create_transactions_2(std::vector<cryptonote::tx_destination_entry, std::allocator<cryptonote::tx_destination_entry> >, unsigned long, unsigned long, unsigned int, std::vector<unsigned char, std::allocator<unsigned char> >, bool) + 0x2f75
2016-Oct-27 05:48:19.700584 [RPC0]     6                  0x5beaf1 tools::wallet_rpc_server::on_transfer(tools::wallet_rpc::COMMAND_RPC_TRANSFER::request const&, tools::wallet_rpc::COMMAND_RPC_TRANSFER::response&, epee::json_rpc::error&) + 0x291
2016-Oct-27 05:48:19.701928 [RPC0]     7                  0x6d08c9 bool tools::wallet_rpc_server::handle_http_request_map<epee::net_utils::connection_context_base>(epee::net_utils::http::http_request_info const&, epee::net_utils::http::http_response_info&, epee::net_utils::connection_context_base&) [clone .constprop.444] + 0xee9
2016-Oct-27 05:48:19.702766 [RPC0]     8                  0x51c651 tools::wallet_rpc_server::handle_http_request(epee::net_utils::http::http_request_info const&, epee::net_utils::http::http_response_info&, epee::net_utils::connection_context_base&) + 0x171
2016-Oct-27 05:48:19.704015 [RPC0]     9                  0x6bdc91 epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base>::handle_request(epee::net_utils::http::http_request_info const&, epee::net_utils::http::http_response_info&) + 0x71
2016-Oct-27 05:48:19.704840 [RPC0]    10                  0x5c451a epee::net_utils::http::simple_http_connection_handler<epee::net_utils::connection_context_base>::handle_request_and_send_response(epee::net_utils::http::http_request_info const&) + 0x21a
2016-Oct-27 05:48:19.705695 [RPC0]    11                  0x553246 epee::net_utils::http::simple_http_connection_handler<epee::net_utils::connection_context_base>::handle_buff_in(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) + 0xd26
2016-Oct-27 05:48:19.706599 [RPC0]    12                  0x5552f7 epee::net_utils::http::simple_http_connection_handler<epee::net_utils::connection_context_base>::handle_recv(void const*, unsigned long) + 0x27
2016-Oct-27 05:48:19.707386 [RPC0]    13                  0x555f7f epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >::handle_read(boost::system::error_code const&, unsigned long) + 0xc2f
2016-Oct-27 05:48:19.708213 [RPC0]    14                  0x5c22b5 void boost::asio::detail::wrapped_handler<boost::asio::io_service::strand, boost::_bi::bind_t<void, boost::_mfi::mf2<void, epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >, boost::system::error_code const&, unsigned long>, boost::_bi::list3<boost::_bi::value<boost::shared_ptr<epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> > > >, boost::arg<1> (*)(), boost::arg<2> (*)()> >, boost::asio::detail::is_continuation_if_running>::operator()<boost::system::error_code, unsigned long>(boost::system::error_code const&, unsigned long const&) + 0xc5
2016-Oct-27 05:48:19.709048 [RPC0]    15                  0x5c2813 boost::asio::detail::completion_handler<boost::asio::detail::rewrapped_handler<boost::asio::detail::binder2<boost::asio::detail::wrapped_handler<boost::asio::io_service::strand, boost::_bi::bind_t<void, boost::_mfi::mf2<void, epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >, boost::system::error_code const&, unsigned long>, boost::_bi::list3<boost::_bi::value<boost::shared_ptr<epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> > > >, boost::arg<1> (*)(), boost::arg<2> (*)()> >, boost::asio::detail::is_continuation_if_running>, boost::system::error_code, unsigned long>, boost::_bi::bind_t<void, boost::_mfi::mf2<void, epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >, boost::system::error_code const&, unsigned long>, boost::_bi::list3<boost::_bi::value<boost::shared_ptr<epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> > > >, boost::arg<1> (*)(), boost::arg<2> (*)()> > > >::do_complete(boost::asio::detail::task_io_service*, boost::asio::detail::task_io_service_operation*, boost::system::error_code const&, unsigned long) + 0xe3
2016-Oct-27 05:48:19.709876 [RPC0]    16                  0x5c3070 boost::asio::detail::reactive_socket_recv_op<boost::asio::mutable_buffers_1, boost::asio::detail::wrapped_handler<boost::asio::io_service::strand, boost::_bi::bind_t<void, boost::_mfi::mf2<void, epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >, boost::system::error_code const&, unsigned long>, boost::_bi::list3<boost::_bi::value<boost::shared_ptr<epee::net_utils::connection<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> > > >, boost::arg<1> (*)(), boost::arg<2> (*)()> >, boost::asio::detail::is_continuation_if_running> >::do_complete(boost::asio::detail::task_io_service*, boost::asio::detail::task_io_service_operation*, boost::system::error_code const&, unsigned long) + 0x700
2016-Oct-27 05:48:19.710669 [RPC0]    17                  0x511c59 boost::asio::detail::epoll_reactor::descriptor_state::do_complete(boost::asio::detail::task_io_service*, boost::asio::detail::task_io_service_operation*, boost::system::error_code const&, unsigned long) + 0x1e9
2016-Oct-27 05:48:19.711449 [RPC0]    18                  0x6e14c4 boost::asio::detail::task_io_service::run(boost::system::error_code&) [clone .constprop.1620] + 0x444
2016-Oct-27 05:48:19.712218 [RPC0]    19                  0x55009f epee::net_utils::boosted_tcp_server<epee::net_utils::http::http_custom_handler<epee::net_utils::connection_context_base> >::worker_thread() + 0x2af
2016-Oct-27 05:48:19.713051 [RPC0]    20                  0x7fdfcbc4c5d5 boost::this_thread::interruption_point() + 0x145
2016-Oct-27 05:48:19.713707 [RPC0]    21                  0x7fdfca3506fa start_thread + 0xca
2016-Oct-27 05:48:19.714726 [RPC0]    22                  0x7fdfcc809b5d clone + 0x6d
2016-Oct-27 05:48:19.715629 [RPC0]    23                  0x0
2016-Oct-27 05:48:19.756251 [RPC0]HTTP [127.0.0.1] POST /json_rpc
2016-Oct-27 05:48:19.756833 [RPC0]Failed to invoke http request to  http://node.moneybit.science:18081/getheight
2016-Oct-27 05:48:19.756914 [RPC0]ERROR /home/athan/dev/monero/src/wallet/wallet2.cpp:3908 Failed to connect to daemon
2016-Oct-27 05:48:19.757083 [RPC0]Failed to invoke http request to  http://node.moneybit.science:18081/getheight
2016-Oct-27 05:48:19.757143 [RPC0]ERROR /home/athan/dev/monero/src/wallet/wallet2.cpp:3908 Failed to connect to daemon
2016-Oct-27 05:48:19.757294 [RPC0]Failed to invoke http request to  http://node.moneybit.science:18081/getheight
2016-Oct-27 05:48:19.757379 [RPC0]ERROR /home/athan/dev/monero/src/wallet/wallet2.cpp:3908 Failed to connect to daemon
2016-Oct-27 05:48:19.757448 [RPC0]transfer: adding 0.001000000000, for a total of 0.001000000000
2016-Oct-27 05:48:19.757516 [RPC0]Starting with 10 non-dust outputs and 0 dust outputs
2016-Oct-27 05:48:19.757653 [RPC0]Picking output 15, amount 0.040000000000
2016-Oct-27 05:48:19.757765 [RPC0]We can fully pay 48iZ4NPuYsTfZEiYYXzKbTeZotimqEsfUB2LgykPAksdHkz4daHT46ZFsnkwRygxu2KR3KmkhpLvNQMtszjC3TsVFMLSNwK for 0.001000000000
2016-Oct-27 05:48:19.757834 [RPC0]Considering whether to create a tx now, 1 inputs, tx limit 24400
2016-Oct-27 05:48:19.757893 [RPC0]Trying to create a tx now, with 1 destinations and 1 outputs
2016-Oct-27 05:48:19.758070 [RPC0]Failed to invoke http request to  http://node.moneybit.science:18081/getheight
2016-Oct-27 05:48:19.758128 [RPC0]ERROR /home/athan/dev/monero/src/wallet/wallet2.cpp:3908 Failed to connect to daemon
2016-Oct-27 05:48:19.758189 [RPC0]transfer: starting with fee 0.000000000000
2016-Oct-27 05:48:19.758252 [RPC0]transfer: adding 0.001000000000, for a total of 0.001000000000
2016-Oct-27 05:48:19.758325 [RPC0]wanted 0.001000000000, found 0.040000000000, fee 0.000000000000
2016-Oct-27 05:48:19.758389 [RPC0]fake_outputs_count: 3
2016-Oct-27 05:48:19.758610 [RPC0]Failed to invoke http request to  http://node.moneybit.science:18081/json_rpc
2016-Oct-27 05:48:19.758667 [RPC0]ERROR /home/athan/dev/monero/src/wallet/wallet2.cpp:2870 !r. THROW EXCEPTION: error::no_connection_to_daemon
2016-Oct-27 05:48:19.758751 [RPC0]/home/athan/dev/monero/src/wallet/wallet2.cpp:2870:N5tools5error23no_connection_to_daemonE: no connection to daemon, request = transfer_selected
2016-Oct-27 05:48:19.758827 [RPC0]Exception: tools::error::no_connection_to_daemon
2016-Oct-27 05:48:19.758890 [RPC0]Unwinded call stack:
2016-Oct-27 05:48:19.760080 [RPC0]     1                  0x584890 __cxa_throw + 0x70
2016-Oct-27 05:48:19.761039 [RPC0]     2                  0x660b5b void tools::error::throw_wallet_ex<tools::error::no_connection_to_daemon, char [14]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [14]) [clone .constprop.975] + 0x17b
2016-Oct-27 05:48:19.762087 [RPC0]     3                  0x47ebe8 void tools::wallet2::get_outs<std::tuple<unsigned long, crypto::public_key, rct::key> >(std::vector<std::vector<std::tuple<unsigned long, crypto::public_key, rct::key>, std::allocator<std::tuple<unsigned long, crypto::public_key, rct::key> > >, std::allocator<std::vector<std::tuple<unsigned long, crypto::public_key, rct::key>, std::allocator<std::tuple<unsigned long, crypto::public_key, rct::key> > > > >&, std::__cxx11::list<unsigned long, std::allocator<unsigned long> > const&, unsigned long) [clone .constprop.623] + 0x596
